# Lines starting with '#''' are comments. Comment lines must form a continuous        
# block at the beginning of this file.             
# The last comment line is not really a comment. It must contain the names of     
# the variables that are used in the code.            
# The data has to start in the following line.           
#                    
# List of variables:                 
# TS: timestep                  
# OHair1: OH-readical conc. based factor to multiply with avg. degradation rate in upper air      
# OHair2: OH-readical conc. based factor to multiply with avg. degradation rate in lower air      
# Based on data from:                
# Spivakovsky  C. M.  Logan J. A.  Montzka S. A.  Balkanski Y. J.  Foreman-Fowler M. 
# Jones D. B. A.  Horowitz L.W.  Fusco A. C.  Brenninkmeijer C. A. M.  Prather M. J.
# Wofsy S. C.  McElroy M. B.  2000  Three-dimensional climatological distribution of      
# tropospheric OH: Update and evaluation. Journal of geophysical research  Vol. 105        
# No. D7  pp 8931-8980.               
#                    
# precip: monthly average precipitation [m/h]               
# stwet: average length of rain events [h]             
# stdry: average length of dry spells [h]             
# tair1: temperature upper air [K]               
# tair2: temperature lower air [K]               
# tocean: temperature ocean surface [K]               
# tland: temperature land surface [K]               
# h1: Average upper air compartment height [m]             
# h2: Average lower air compartment height [m]             
# h5: Average ocean compartment depth [m]              
# runoffwater: water runoff                 
# tspe: time since plowing event [month]              
# perc8: percentage of ocean covered by Sea Ice [-]           
#                    
#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 tocean tland h1 h2 h5 mixing12 mixing21 runoff6water tspe perc8  
174 10 1.6374489803 2.2078705156 0.0098726515 4.6853451194 630.3294472689 264.8408889771 286.4420715332 294.3670654297 -999.99 5530.1470947266 1247.2371765137 76.8140096664 9.933029717 2 0 4380 0  
174 11 1.8275674555 2.3703776469 0.0068245892 3.1438676155 658.4157989948 264.8363220215 287.0040206909 295.0488174438 -999.99 5528.7197021484 1250.1186828613 58.8780597687 9.064455625 2 0 5110 0  
174 12 1.8364766507 2.2826932788 0.0062599187 2.563207103 658.1018502366 265.8195999146 288.2986602783 296.106652832 -999.99 5543.6265380859 1256.2257385254 47.5311537743 8.991726093 2 0 5840 0  
175 1 1.6414675561 2.204915962 0.0040452291 0.4204107839 704.9387629334 267.9625167847 289.9057220459 295.7746536255 -999.99 5584.8245361328 1263.1025573731 35.4079230309 9.131022437 2 0 6570 0  
175 2 1.6558000979 2.1815080473 0.0047013116 0.6454636991 706.2711685031 268.1719696045 290.4077392578 296.7655349731 -999.99 5589.6606933594 1265.9072692871 32.5838842392 8.96103131 2 0 7300 0  
175 3 1.5319181002 1.979631492 0.0037448642 0.4668424942 713.2048645068 268.0205673218 290.4336227417 297.0335601807 -999.99 5585.4377929688 1266.0551147461 35.6707283974 10.170351379 2 0 8030 0  
175 4 1.2840368138 1.7053988052 0.0031623058 1.0068093582 712.5711824725 266.6937545776 289.8430709839 296.3142471313 -999.99 5558.7143310547 1263.2522277832 48.3198078156 11.668844021 2 0 8760 0  
175 5 1.0654894385 1.3616906794 0.004456216 2.5067699868 680.6390470363 265.0625549316 288.5831390381 295.196673584 -999.99 5526.8170166016 1257.1492248535 61.5469068527 13.57819 2 0 730 0  
175 6 0.9060337279 1.1273396303 0.0050780713 2.6097337201 687.6448690731 264.206338501 287.7563018799 294.0130050659 -999.99 5512.9692871094 1253.1760009766 75.1072669983 13.7884536 2 0 1460 0  
175 7 0.85598799 1.1812412546 0.0043210495 1.9942457407 690.8213128369 264.3153961182 287.5704101563 293.0344238281 -999.99 5513.6600341797 1251.8138366699 90.4890636444 14.95084417 2 0 2190 0  
175 8 0.990372144 1.3995243095 0.0031675786 1.2835878702 708.2381462017 265.1601226807 287.4953063965 292.3191162109 -999.99 5530.3419433594 1251.1191040039 96.9419132233 16.00711689 2 0 2920 0  
175 9 1.1828444621 1.7437323285 0.0034492213 0.8902818348 712.0446688116 265.515788269 286.855128479 292.001020813 -999.99 5540.0010498047 1248.1641174316 87.4711103439 15.57679776 2 0 3650 0  
175 10 1.4099299809 2.0980002498 0.0025581898 0.4824958868 715.2043321173 266.0593414307 286.9503723145 292.2323486328 -999.99 5549.3170898438 1248.5885559082 69.0056505203 15.16371789 2 0 4380 0  
175 11 1.5654987625 2.2409975737 0.003054755 0.3625548387 713.7910940046 266.6337554932 287.3433639526 293.0763259888 -999.99 5560.8630126953 1250.5454040527 57.7472200394 13.17813311 2 0 5110 0  
175 12 1.6218291588 2.1948506746 0.0034835309 0.4203627005 711.0148900489 267.4681289673 288.7122619629 294.3663284302 -999.99 5575.2455322266 1257.1359069824 45.8508594513 11.024041812 2 0 5840 0  
176 1 1.6581833252 1.6737929515 0.0944175496 14.0861536257 258.7716778772 269.2509262085 295.3612380981 294.9871658325 293.5796615601 5608.6774169922 1272.3246337891 35.1582277298 2 16.52714222 1.74143997810461E-005 6570 0  
176 2 1.6298682972 1.7221010372 0.108681144 13.7230666479 229.1713147562 269.0908981323 295.4310699463 295.7501144409 293.1439224243 5604.9822998047 1272.8403015137 34.6449357986 2 14.48392107 1.77946078565583E-005 7300 0  
176 3 1.3743421842 1.5106127986 0.1191919728 12.9893406942 268.5561402037 268.9168167114 295.2327087402 295.805065918 292.4055755615 5599.8243408203 1272.1090332031 35.4858106613 2 12.65378543 1.35733577735664E-005 8030 0  
176 4 1.0272391657 1.2592365258 0.0458460613 12.1896757429 357.6033414746 267.6718704224 294.0775527954 295.0624176025 290.267364502 5572.2926269531 1267.6085144043 38.3789384842 2 8.835595577 6.56483318834944E-006 8760 0  
176 5 0.7590045246 0.9688769889 0.0334550734 11.9301243177 430.4722605282 265.8279663086 292.1261810303 293.8308624268 287.0346542358 5535.7647949219 1260.1619567871 40.9918222427 2.306418223 3.706691702 4.4621978588566E-006 730 0  
176 6 0.6946311859 0.8881431729 0.0216712349 7.8224852403 497.4253571377 265.0523239136 291.2282806396 292.5069015503 285.5125854492 5521.27734375 1256.8164672852 45.5876945496 4.989653519 3.05863402 2.97931192108081E-006 1460 0  
176 7 0.7065050067 0.9684036155 0.0223830886 8.311794808 479.2853946799 264.8118942261 291.2116943359 291.4442337036 285.4465377808 5515.7940917969 1256.625012207 49.4434762955 7.16532208 3.462512175 2.33948951517959E-006 2190 0  
176 8 0.9689859866 1.2507455698 0.0279978452 10.4810994471 412.0757550321 265.9618759155 292.414050293 290.9119049072 287.5743423462 5536.4202880859 1260.5857421875 48.1840236664 5.480267307 3.028643283 1.59763429223858E-006 2920 0  
176 9 1.304908604 1.6155375367 0.0532504834 10.4029753327 357.1791765429 266.9067703247 293.1980865479 290.9496841431 289.8211761475 5555.8446044922 1263.0778564453 43.4797981262 2.806917636 7.213950696 2.21283272026085E-006 3650 0  
176 10 1.5414009985 1.8245969263 0.1008815457 12.072200111 350.3117150305 267.7402114868 293.7987091064 291.6593032837 291.6017379761 5573.1927246094 1265.3551940918 40.0129892349 2 12.85557611 3.55828349256626E-006 4380 0  
176 11 1.4337883682 1.6939549897 0.1219416172 12.1659127528 362.0421223997 268.5571182251 294.4033798218 292.7263168335 293.0425613403 5591.3110839844 1267.8746887207 37.5642963409 2 17.82734175 7.38811719429577E-006 5110 0  
176 12 1.6358250333 1.7929228788 0.109899122 11.2810852858 345.1221848397 269.0679794312 294.9651916504 293.8375717163 293.5707595825 5603.6837646484 1270.4522338867 35.7102596283 2 18.24465972 1.26118229673011E-005 5840 0  
177 1 1.4963933947 0.9321446992 0.3810278358 13.7506418165 12.4036440032 268.6048599243 296.0969146729 298.51769104 298.8954971313 5605.5261230469 1287.9519165039 27.6841003418 4.14300773 2.168367412 2.24971821580766E-006 6570 0  
177 2 1.4823743218 0.933086854 0.3509910919 12.7053009297 13.1247592823 268.2812149048 295.8277572632 298.8980911255 298.624395752 5598.3449951172 1286.8406982422 26.5428146362 3.805729049 2.249880149 1.85530315377491E-006 7300 0  
177 3 1.333658396 0.8516952476 0.2860312052 11.9031020254 15.1519660141 267.9672225952 295.2902450562 298.6024215698 297.9559295654 5590.8740478516 1284.7047668457 29.3757843018 4.553706887 2 1.35475750369096E-006 8030 0  
177 4 1.0832612421 0.7532458248 0.18417362 10.9537188321 27.1724995102 266.7898986816 294.0420227051 297.7913421631 296.4680801392 5564.2585693359 1279.3682678223 37.2388962746 5.733881559 2 5.46289940217548E-007 8760 0  
177 5 0.7643644413 0.5626005464 0.1069079086 11.7984077634 94.4836860566 265.5438812256 292.1897415161 296.6652679443 294.186706543 5537.9395019531 1271.5490905762 50.6956192017 4.866129729 2 8.80096344957337E-007 730 0  
177 6 0.77891705 0.6776583448 0.0699715338 10.8968904558 189.1506299583 264.6992538452 290.7523269653 295.3456802368 292.3880691528 5519.93671875 1265.2196960449 67.8748748779 6.267825079 3.357897904 8.11873508155259E-007 1460 0  
177 7 0.7649371896 0.7251885976 0.0443266799 10.0471589788 340.3171519073 264.2040390015 291.11222229 294.295513916 292.7192184448 5509.3510986328 1266.0856506348 80.0266592026 6.372357212 3.051686742 7.65851491735248E-007 2190 0  
177 8 1.1135475622 1.1066386379 0.0329232942 7.7123897343 432.8929617238 264.9268280029 292.7631973267 293.8686553955 294.8407043457 5523.1982421875 1272.2158630371 80.7937992096 6.22320863 2.482778487 1.08589195395581E-006 2920 0  
177 9 1.5343338844 1.2775788806 0.0764209748 11.2403442131 233.1742054547 266.372984314 294.8776092529 293.7621414185 297.4833908081 5550.6863037109 1280.1729003906 71.6684055328 3.993178308 2.45058192 1.41531362629621E-006 3650 0  
177 10 2.017185093 1.6226851293 0.1988775401 11.9805077586 49.4538631993 267.1921081543 295.2430999756 294.2158432007 298.2872283936 5570.7711914063 1282.5536865234 62.6175765991 4.409961794 2 2.24646561832742E-006 4380 0  
177 11 1.6466505507 1.2366482054 0.3027786377 12.8418123774 22.138715359 267.7296676636 295.4307540894 295.3809234619 298.5253921509 5585.2910888672 1284.3558044434 43.0532981873 4.501640274 2 2.13333335068455E-006 5110 0  
177 12 1.7049836512 1.1793352354 0.343681076 13.2710505893 14.4378759013 268.227885437 295.4498413086 297.0030944824 298.4066833496 5597.8553710938 1285.0589416504 33.9024518013 4.592159069 2 2.17906306829718E-006 5840 0  
178 1 2.2708360598 2.3092648461 0.1162763584 14.0275842812 63.7921843774 267.9991882324 293.8190750122 299.5010070801 297.7012268066 5592.7758300781 1282.8116516113 33.0644842148 3.789391576 4.89019432 6.84906920866979E-007 6570 0  
178 2 2.1901233067 2.2817386367 0.1186806935 13.8280392799 42.2349068606 268.0300201416 293.7103790283 299.8695205688 297.4894882202 5593.6868164063 1282.3168518066 31.4262760162 3.258528445 5.711102185 4.85358157575888E-007 7300 0  
178 3 2.0222521057 2.0676428251 0.1349399706 15.924431961 29.728744184 267.6157104492 293.3198562622 299.6257476807 296.8356689453 5584.7423828125 1280.4353271484 35.8208264351 2.601945663 5.763208107 3.69258454568922E-007 8030 0  
178 4 1.5682471123 1.7136987784 0.1196842459 15.2265880892 35.8122391585 266.3621032715 291.7014602661 298.9573822021 295.5242874146 5558.4276611328 1272.3012023926 46.6951293945 2.691027797 3.431346801 1.00069478881082E-007 8760 0  
178 5 1.1276199469 1.3454060243 0.1001136291 15.6425731591 49.819540884 265.0990600586 290.4447036743 298.105039978 294.337713623 5531.8842285156 1266.1704284668 63.1757591248 3.554384539 3.752799852 6.04373792789659E-008 730 0  
178 6 0.9777294534 1.1417184714 0.0809782799 13.7027370351 78.3410520296 263.8156982422 288.9328170776 296.9336776733 292.8410247803 5507.1188964844 1258.9749572754 81.3045318604 4.529678343 4.306206611 3.44663509732612E-008 1460 0  
178 7 0.9845819499 1.2088695905 0.0682357239 13.1520736803 89.0502808985 263.2401504517 288.4976074219 295.9137420654 292.9086029053 5495.6668945313 1256.7580871582 102.7037620544 4.490061582 4.116597251 4.09188724598275E-008 2190 0  
178 8 1.2793243639 1.4361706509 0.0653157497 13.6006422254 151.6688733985 263.4307144165 288.5630111694 295.3441146851 294.29347229 5500.2843261719 1256.8333740234 114.5066879272 3.748798242 3.625162596 0.000000094 2920 0  
178 9 1.7735262812 1.7319863788 0.0591926313 13.6221538717 162.7199736434 264.9009170532 289.7404571533 295.3506149292 296.8002792358 5527.5309082031 1261.9909790039 99.7112934113 3.706882137 3.698425394 1.33817404068814E-007 3650 0  
178 10 2.2732019101 2.1209867322 0.0689880872 14.5323016169 143.3163515874 265.6841751099 290.4005554199 295.843800354 297.447467041 5545.2439453125 1265.3954833984 69.7205804825 2.885834797 3.057476924 2.80884750836208E-007 4380 0  
178 11 2.3224167523 2.2941462115 0.1230737718 16.9656398821 78.5718825782 266.4506057739 291.5045578003 296.8382415771 297.6440246582 5560.2047607422 1270.9100646973 44.1092514038 3.231592582 2.863461795 4.37651051043986E-007 5110 0  
178 12 2.3936248204 2.3718463404 0.1137575999 15.7249136718 58.3510335356 267.1291946411 292.4595077515 298.2494552612 297.164289856 5575.6745117188 1275.9991699219 36.1668107986 3.539977606 3.976719467 7.51599965553851E-007 5840 0  
179 1 2.4104415558 2.5939096212 0.045339297 9.7792375359 302.8108498705 267.5620269775 292.7354721069 299.4168457031 -999.99 5580.5206787109 1279.2642700195 32.7916146278 5.017029597 2 0 6570 0  
179 2 2.3547544373 2.5039074834 0.0620488992 11.9948293012 173.2371441933 267.8837265015 293.301600647 299.9714294434 -999.99 5589.3740478516 1282.4303222656 34.1324503899 3.108003863 5.321849248 0 7300 0  
179 3 2.153112854 2.2528525339 0.0866434301 13.1909949086 121.581920062 267.5764526367 293.1078018188 299.9591064453 -999.99 5582.2925292969 1281.3377258301 39.9251384735 2.894728958 5.199834665 0 8030 0  
179 4 1.6832827903 1.8075242329 0.0860776234 15.4583166268 91.6738484505 266.8033828735 291.7123580933 299.1759506226 -999.99 5566.5315185547 1274.0981262207 52.2611690521 3.859205852 3.779746689 0 8760 0  
179 5 1.2870991972 1.3914950377 0.0772443503 17.9597212361 99.4495635521 265.1692352295 289.7745391846 298.0652297974 -999.99 5533.7365478516 1263.9868347168 69.8058404922 6.786688866 2 0 730 0  
179 6 1.1053967336 1.1504143735 0.0547806009 15.6076207102 176.3871381349 263.7427185059 288.1720550537 296.8056716919 -999.99 5507.2917236328 1256.0854980469 90.8992366791 6.84824347 2 0 1460 0  
179 7 1.1036678315 1.2156799202 0.0421562191 13.5012072435 245.437246427 263.0762054443 287.1740356445 295.7210342407 -999.99 5494.8565673828 1251.181817627 117.6555263519 7.955210534 2 0 2190 0  
179 8 1.3943397132 1.4841806015 0.0366729908 13.8072396893 331.3062123873 263.0855895996 286.7909927368 294.9672821045 -999.99 5495.4282714844 1249.3861572266 138.9434089661 7.768023872 2 0 2920 0  
179 9 1.844434787 1.8843018558 0.03318749 13.1868372837 376.5768101059 264.3131851196 287.3243988037 294.8302093506 -999.99 5518.4846191406 1251.7278808594 118.7938987732 8.174211043 2 0 3650 0  
179 10 2.2975322282 2.304665375 0.037786561 14.6912640074 308.3245999276 265.1571411133 288.2813049316 295.3210906982 -999.99 5534.8750244141 1256.5453979492 71.0993330002 7.099752032 2 0 4380 0  
179 11 2.4050934514 2.4671915518 0.0355734597 11.0127768137 362.6763135161 265.9625671387 289.5833084106 296.441947937 -999.99 5548.8045410156 1263.1349853516 44.1002437592 7.545051763 2.565295205 0 5110 0  
179 12 2.4706707114 2.5524391242 0.0341407974 11.4227280776 384.243834411 266.7917144775 291.2435058594 297.98256073 -999.99 5564.7129394531 1271.5337463379 35.4590182304 6.677766729 2 0 5840 0  
180 1 2.2782869826 2.5729695088 0.0053825433 2.6143761268 672.5006830571 267.704800415 291.2644500732 298.3948776245 -999.99 5581.4542480469 1271.167980957 34.3293018341 8.783894646 2 0 6570 0  
180 2 2.2412116934 2.4757106601 0.0093293609 3.7644588834 625.4891619793 267.8484786987 291.9906585693 299.0814804077 -999.99 5585.9773925781 1275.2625 35.3374526024 7.211439406 2 0 7300 0  
180 3 2.0187538185 2.2926475792 0.0152627367 6.0315532942 551.043966411 267.4511154175 291.8429153442 299.143637085 -999.99 5577.8870117188 1274.641583252 41.4682821274 7.380632563 2 0 8030 0  
180 4 1.6090048439 1.8475586497 0.0198990088 6.5162442382 515.534447289 267.1179153442 291.0635986328 298.4478561401 -999.99 5572.1127441406 1270.5920410156 55.6485570908 7.644942991 2 0 8760 0  
180 5 1.2202856593 1.4486316349 0.0167028542 7.259127912 546.5978518496 265.5344558716 289.085383606 297.2461502075 -999.99 5540.7607666016 1260.5103881836 74.7645809174 9.350826094 2 0 730 0  
180 6 1.037746132 1.1888598848 0.0132642086 6.4218933515 575.0434229895 264.4050643921 287.6159713745 295.8947540283 -999.99 5520.3908935547 1253.1960998535 98.6404964447 9.739922823 2 0 1460 0  
180 7 1.0436756347 1.2678702608 0.0141058516 7.588891562 569.3459953876 263.6059753418 286.4170959473 294.7621688843 -999.99 5505.5297851563 1247.2889099121 124.3584598541 10.904844056 2 0 2190 0  
180 8 1.3218238519 1.571020098 0.0088462108 4.0738631376 655.170355165 263.6646362305 286.0604888916 294.0218841553 -999.99 5507.7382324219 1245.4597229004 139.2971046448 10.889979089 2 0 2920 0  
180 9 1.7516441039 1.9775522057 0.0090618642 3.8822113416 664.6671250367 264.5769058228 286.6704742432 293.8230300903 -999.99 5523.9323486328 1247.8491088867 122.9519321442 11.699715733 2 0 3650 0  
180 10 2.1150689596 2.4229672018 0.0055986371 1.6840013195 692.4353905158 265.7275482178 287.7063140869 294.3258285522 -999.99 5544.9370849609 1252.7353698731 76.7691114426 10.249475041 2 0 4380 0  
180 11 2.2050926684 2.5806980427 0.0036467962 1.1381555481 714.0152555399 266.5478103638 288.9158233643 295.4892852783 -999.99 5559.4172119141 1258.7852050781 53.8563928604 9.454109333 2 0 5110 0  
180 12 2.26399843 2.5882397366 0.0033103005 1.0687784917 700.0561750688 267.178086853 290.1584655762 296.9513763428 -999.99 5570.7203857422 1265.0939086914 39.8521095276 9.45846711 2 0 5840 0  
181 1 2.2366453439 2.7009909206 0.0016579801 0.146876161 719.853123839 268.7325820923 292.7076126099 297.0869567871 299.1171218872 5599.9664794922 1275.3947814941 37.3250164986 8.095433849 2 7.05764097119754E-007 6570 0  
181 2 2.2528082829 2.7806085474 0.001918219 0.1222790957 718.9865570778 268.62603302 293.2105651855 298.0691055298 298.385635376 5599.5841552734 1278.5710571289 35.3738040924 6.909042871 2 1.15148989578984E-006 7300 0  
181 3 1.960638734 2.5543031819 0.0017067268 0.391837287 717.4993265396 268.2421722412 293.3365982056 298.4196685791 298.300151062 5592.1253417969 1279.524005127 38.0055879593 8.364108386 2 1.09312919818194E-006 8030 0  
181 4 1.4445206555 2.0133513089 0.0015105837 0.7358297509 711.4547970131 267.7025634766 292.9236434937 298.001109314 298.0906402588 5579.9868408203 1277.0922668457 47.3784543991 12.1767306 2 3.78640858844648E-007 8760 0  
181 5 1.0608587248 1.552038336 0.0018047355 1.0600539983 707.7517275663 266.3285369873 291.162348938 297.0279495239 295.9321899414 5552.8376708984 1268.3109130859 61.7592945099 13.89444824 2 3.83221673277458E-008 730 0  
181 6 0.90536123 1.3339862286 0.0016428771 0.6727909566 716.6537175637 265.3638793945 289.8478881836 295.8144134521 293.1469894409 5535.5428955078 1262.0684509277 77.941601181 13.87477973 2 6.25709379213982E-009 1460 0  
181 7 0.9640877054 1.5147442813 0.0014967409 0.3844306241 717.5361871139 264.5493240356 288.7444000244 294.6935058594 293.2042129517 5520.2760009766 1256.5606140137 92.6674491882 14.69125069 2 2.27747718913041E-009 2190 0  
181 8 1.2795256344 1.7963790966 0.0015599202 0.3356591305 717.4364313031 265.0479660034 288.951322937 293.7321929932 295.4375900269 5529.4167724609 1256.8549377441 104.040688324 16.02652061 2 1.20544519194995E-009 2920 0  
181 9 1.7189911891 2.1394791863 0.0017713944 0.5250197024 719.4749802976 265.9544830322 289.6696533203 293.1497085571 297.9371612549 5544.4188720703 1259.6244995117 103.4856655121 17.52437743 2 3.87218359577078E-009 3650 0  
181 10 2.0390201547 2.5225609867 0.0015668081 0.2215427479 717.6696210787 267.0635269165 290.3866821289 293.3429275513 299.6949157715 5564.8897949219 1262.7208312988 79.3135288239 15.80129275 2 1.87821896605045E-008 4380 0  
181 11 2.1743007518 2.6801380988 0.0015450891 0.5149419544 717.7027303925 267.9967987061 291.5152908325 294.3094360352 300.474446106 5582.3627441406 1268.1690185547 58.0961671829 12.36611421 2 1.00189549057106E-007 5110 0  
181 12 2.2359878307 2.7461855493 0.0013501988 0.0148527304 719.9851472696 268.4304962158 292.087310791 295.6262313843 300.1707473755 5591.0079101563 1271.4673278809 43.9297338486 10.098353482 2 2.32421333157262E-007 5840 0  
182 1 2.0957603045 1.6972806669 0.1432212477 11.5557971356 99.8337079871 269.2607620239 299.1316894531 293.4745223999 298.5674819946 5611.6644042969 1279.2285400391 52.6419212341 2 7.791506687 1.89951767595176E-006 6570 0  
182 2 2.3164175311 2.0742152566 0.1265696039 11.0027327792 84.2395815705 268.9507247925 298.3790161133 294.6534133911 297.4918792725 5606.8382324219 1277.5069458008 47.0161119461 2 7.400835019 1.94448415697934E-006 7300 0  
182 3 1.7270208253 1.5342564142 0.0931718181 10.5291436806 112.7920271591 268.5000427246 297.8198013306 295.2186340332 296.5960144043 5596.5551513672 1276.2612731934 45.1996500015 2 5.883952153 0.000001727 8030 0  
182 4 1.1802575465 1.1497811265 0.0342921951 8.4152609725 340.3382566385 267.2924423218 296.1198059082 294.9206695557 294.5063293457 5571.8433105469 1271.5794128418 44.6264736176 2 4.218239326 1.14381610814007E-006 8760 0  
